gene name	test_pipeline	first_sample
AKR7A2P1	0	0
AL591893.1	0	0
RP11-553N16.1	0	0
AC067945.3	0	0
AP001595.1	0	0
HSFY1P1	0	0
KRT223P	0	0
CDCA4P1	0	0
RP11-402P6.6	0	0
MTCO1P25	0	0
RP11-91A18.1	0	0
SPRR2C	0	0
VDAC1P8	0	15
RP11-272G22.3	3	0
RP1-232N11.2	0	0
AC091729.9	0	15
RP11-266K22.2	0	0
HMGN1P2	0	0
AF127577.10	0	0
DUTP1	0	0
RP5-952N6.1	0	0
RP11-386I23.1	0	0
RPS29P14	0	0
AC020571.3	0	0
RPS3AP54	0	0
RP11-20P5.2	0	0
TRBV23OR9-2	0	0
RP11-746P2.5	0	0
RP11-80I15.4	0	0
AC096649.3	0	0
RP11-91I11.1	0	0
TMPOP1	0	0
HMGN2P24	0	0
CR848007.5	0	0
MTCO3P30	0	0
LINC01165	0	0
OR5AW1P	0	0
PSMA6P2	0	0
LINC01548	0	0
RP11-32P22.1	0	0
MTND1P10	0	0
ANKRD20A8P	0	0
RP1-232L22__A.1	0	0
HSPA8P8	0	0
IGHV3-47	0	0
OR51AB1P	0	0
CALM2P2	0	0
TCEB1P20	0	0
RP11-360P21.2	0	0
YY1P2	0	0
ASTN2-AS1	0	0
BTBD6P1	0	0
ABHD17AP4	0	0
MEOX2-AS1	0	0
RP11-439K3.1	0	0
AC006355.3	0	0
MED4-AS1	0	0
RP11-690C23.3	0	0
RP11-417B4.3	0	0
RP11-20J15.3	0	0
RPL41	545	616
AC068491.2	0	0
CTB-63M22.1	2	1
CYCSP4	0	0
AGBL5-IT1	0	0
VIM-AS1	0	0
AC007038.7	0	0
ACTG1P2	0	0
AC016710.1	0	4
EIF4A1P10	2	0
RPS7P4	1	0
CDY6P	0	0
CCDC26	0	0
HCG4P8	0	0
AC009480.4	0	0
ACTBP1	0	0
SNX18P4	0	0
SMPD4P2	0	0
CRYGEP	0	0
RP11-348F1.3	0	0
ANKRD10-IT1	0	1
EPHA1-AS1	0	3
KCNQ5-AS1	0	0
RP11-528A4.2	0	0
RP11-250H24.2	0	0
TSPY23P	0	0
AC009229.6	0	0
TCP1P1	0	0
RP11-84D1.1	0	0
NAP1L1P2	0	0
GDI2P1	0	0
RP11-73M7.1	0	0
RPL19P20	0	0
RP11-247I13.6	0	0
AC073065.3	0	0
AC108059.4	0	0
LINC00382	0	0
AC008154.5	0	0
AC069513.4	0	0
GS1-124K5.11	0	0
MRPS16P1	0	0
PGA4	0	0
ATP5HP2	0	0
ADAM1A	0	0
RP4-553F4.2	0	0
RP11-390B4.3	0	0
RP11-168O16.1	0	20
AC004870.3	0	0
AC009495.4	0	0
RP11-775D22.2	0	0
RPS15AP28	0	0
RP5-827O9.1	0	0
AC103564.7	0	0
PTGES3P3	0	0
LINC00200	0	0
RP11-397O4.1	0	0
SERPINH1P1	0	0
RBMY2NP	0	0
AC073987.1	0	0
KCTD9P6	0	0
RP11-561C5.4	0	0
RP1-118J21.24	0	0
LINC00242	0	0
CYCSP11	0	0
RP11-47A17.2	0	0
HNRNPA1P66	0	0
KRT18P4	0	0
AC105398.3	0	0
RP11-5P4.3	0	0
BTF3L4P4	0	0
RP11-38L15.2	0	0
LINC00582	0	0
AC022201.4	0	0
MT1P3	0	0
FEM1AP1	0	0
KRT18P53	0	0
CTD-2320J21.2	0	0
RBMY1KP	0	0
RPL37P18	0	0
TTTY10	0	0
HMGN1P37	0	0
PPP1R12BP1	0	0
RP11-223J15.2	0	0
LINC00710	0	0
PNPT1P1	0	0
RP5-1111A8.3	0	0
AC098973.1	0	0
RP11-542K23.7	0	0
LINC00377	0	0
RP11-492M19.3	0	0
WBP2P1	0	0
LINC00446	0	0
USP9YP31	0	0
HNRNPA1P8	0	0
OR8C1P	0	0
RP11-407H12.8	0	0
ST13P13	0	0
RP11-229P13.22	0	0
RP11-552D8.1	0	0
LRRC37A12P	0	0
RP11-227H15.4	0	0
RP4-726N1.2	0	0
AC004691.5	0	0
POM121L8P	0	0
AC072062.1	0	0
PES1P2	0	0
RP11-298A8.2	0	0
AC091493.2	0	0
RP11-498J9.2	0	0
RP11-104G3.2	0	0
XXbac-BPG13B8.10	0	0
LL22NC03-121E8.3	0	0
REV3L-IT1	0	23
RP11-483F11.7	0	0
EEF1DP6	0	0
GPR53P	0	0
RP1-40E16.2	0	0
RP5-1125M8.2	0	0
LA16c-4G1.4	0	0
FABP5P4	0	0
RP11-1E11.2	0	0
AP000431.2	0	0
RP4-580N22.2	0	0
RFPL4AL1	0	0
RP5-1044H5.1	0	0
RP11-540H22.2	0	0
TUBB8P1	0	0
RP4-583P15.10	0	0
RP5-905H7.8	0	0
TAF9P2	0	0
PPIAP25	0	0
RP11-431K24.2	0	0
AP001464.4	0	0
LINC00459	0	0
AC010084.1	0	0
RP11-452B18.2	0	0
RPP40P1	0	0
RP11-475I24.8	0	0
RP11-470P21.2	0	1
RP3-425P12.5	0	0
ORM1	366	528
MCHR2-AS1	0	0
HMGB1P45	0	0
KRT8P12	0	0
AC008269.2	0	0
RP5-937E21.1	0	0
DLEU1-AS1	0	0
NUTF2P7	0	0
ACAP2-IT1	0	0
AC069154.4	0	0
RP11-135A24.2	0	2
AC006947.1	0	0
GK-IT1	28	0
PGBD4P8	0	0
AC046143.3	0	0
DANT1	0	0
AP000568.2	0	0
AC079305.8	0	0
RP11-92C4.4	0	0
RP11-193I22.2	0	0
CDY22P	0	0
MTCO2P12	11	10
RP11-332M4.1	0	0
RP11-504E21.1	0	0
HYI-AS1	0	0
ACTG1P9	0	3
KRTAP9-11P	0	0
AC007563.3	0	0
LRRC3-AS1	0	0
CYCSP51	0	0
DPY19L1P1	0	0
PIN1P1	0	0
PPP1R2P5	0	0
UBTFL7	0	0
RP4-639J15.2	0	0
HMGN2P19	0	0
AC090587.4	0	0
RP13-225O21.5	0	0
AC092635.1	0	0
SZT2-AS1	0	0
LINC00452	0	0
USP24P1	0	0
CICP3	0	0
AC006041.1	0	0
AC147651.5	0	0
BX322557.13	0	0
HMGB1P16	0	0
AC010975.1	0	0
OR8B9P	0	0
RP11-442N24__B.1	0	0
CTD-2022H16.1	0	0
MICD	0	0
HLA-DRB6	0	0
RP3-395M20.3	0	0
AC013401.1	0	0
RP4-620E11.5	0	0
RP11-378J18.6	0	0
RP11-3L21.2	0	0
MIR5689HG	0	0
AL162151.4	0	0
RP4-718N17.2	0	0
LINC00858	0	0
AC092580.1	0	0
OFD1P4Y	0	0
RP11-12M5.3	0	0
RP11-494O16.3	0	0
RP11-274B21.12	0	0
KCNQ1-AS1	0	0
SFTA3	0	0
USP9YP8	0	0
NPM1P25	0	0
RP11-35J23.1	0	0
RALGAPA1P1	0	0
AC133141.1	0	0
RP11-262H14.5	0	0
RPL27AP8	0	0
AC007349.4	0	0
AJ006998.2	0	0
ANKRD26P4	0	0
RP1-92O14.6	0	0
RP11-329B9.1	0	0
AC017048.1	0	0
PIP5K1P2	0	0
AC073850.6	0	0
LINC00366	0	0
RP5-1033K19.2	0	0
THEMIS3P	0	0
LINC00433	0	0
RP11-184I16.4	0	0
RP11-490K7.4	0	1
AC005162.4	0	0
SPINK8	0	0
RP11-202I11.2	0	0
RPS10P18	0	0
RLIMP1	0	0
AC006227.1	0	0
RP11-202D18.2	0	0
AC023669.1	0	0
AC127383.1	0	0
LYST-AS1	0	0
ACTG1P11	0	0
RP11-56I23.1	0	0
RPL39P18	0	0
RGS17P1	0	0
PATL2	0	0
FAM90A16P	0	0
ROBO2P1	0	0
none	0	0
LINC00362	0	0
RP5-888M10.2	0	0
KSR1P1	0	0
RP4-552O12.1	0	0
ALG13-AS1	0	0
RP11-342D14.1	0	0
AC004019.10	0	0
AC012494.1	8	0
RP11-173D14.3	0	0
AC005189.6	0	0
AC105053.3	0	0
RPL17P1	0	0
RP11-52J3.2	0	0
AC092155.1	0	1
RP4-682E18.1	0	0
PHKG1P4	0	0
RP11-421E17.4	0	0
GAS2L1P1	0	0
AC068580.5	0	0
FLT1P1	0	0
UBE2V1P3	0	0
RP11-58A11.2	0	0
LINC00404	0	0
MYCBP2-AS2	0	0
LINC01523	0	0
AC053503.4	0	0
KRT16P4	0	0
RP5-1066H13.4	0	0
RP11-62C3.8	0	0
RP1-102G20.5	0	0
AC105443.2	0	0
AC003986.5	0	0
HNRNPA1P53	0	0
AC079776.1	0	0
RP11-5P4.1	0	0
RP11-119B16.2	0	0
GAPDHP26	0	0
SSU72P7	0	0
RP11-90J7.2	0	0
NKX1-2	0	0
LINC00428	0	0
UBE2DNL	0	0
TSPY8	0	0
AC012445.1	0	0
GAPDHP17	0	0
USP9YP17	0	0
RPL21P24	0	0
none	0	0
LINC00379	0	1
SACS-AS1	0	0
RP1-153P14.3	0	0
LYARP1	0	0
ZFYVE9P1	0	0
LINC01204	0	0
AC108056.1	0	0
RP4-717I23.2	0	0
SMC4P1	0	0
RP11-481G8.2	0	0
GAPDHP58	0	0
PRAMEF25	0	0
EIF4BP4	0	0
LINC00358	0	0
USP17L26	0	0
RP11-423C15.3	0	0
RPL21P44	0	0
TNPO1P3	0	0
RP11-197P3.5	0	0
RP11-479J7.2	0	0
ACVR2B-AS1	0	0
MSX2P1	0	0
RP5-981O7.2	0	0
SUCLA2P3	0	0
RP11-167P23.4	0	0
RP5-1097F14.1	0	0
MYL8P	0	0
PRDX3P1	0	0
LINC00411	0	0
RP11-524K14.1	0	0
AL590762.10	0	0
AC004014.3	0	0
MTATP8P2	0	0
RPL21P93	0	0
RP5-827L5.1	0	0
RP5-1125N11.1	0	0
GOLGA2P4	0	0
LINC01079	0	0
RP11-390F4.10	0	0
SUMO1P2	0	0
LINC01501	0	0
RP11-369J21.11	0	0
AC011288.2	0	0
MBNL1-AS1	0	0
AC018742.1	0	0
MTND5P2	0	0
METTL21AP1	0	0
RP11-44N12.2	0	0
PIGCP2	0	0
BSNDP4	0	0
AC073115.7	0	0
RP11-302K17.4	0	0
LINC01264	0	0
RP4-713B5.2	0	0
KRT8P21	0	0
PRAC2	0	0
RPL4P4	6	5
RP3-380B4.1	0	0
CYP2C56P	0	0
AC027119.1	0	0
LINC00280	0	0
NAMPTP1	0	0
RP11-330A16.1	0	0
AC007879.7	0	0
RPSAP22	0	0
RP11-107I14.4	0	0
RP11-435P24.2	0	0
RP1-60O19.2	0	0
RP11-462L8.1	0	0
RP11-494K3.2	0	0
PABPC1P9	0	0
RPL26P6	3	1
RP5-1142J19.1	0	0
BUD31P2	0	0
RP11-552E4.5	0	0
AL672296.1	0	0
RP11-536K7.5	0	0
PRR20C	0	0
MAST4-AS1	0	8
UBE2V1P9	0	0
RP11-317F20.2	0	0
PKP4P1	0	0
LINC01150	0	0
RP11-184A2.3	0	0
LL22NC01-116C6.1	0	0
AL121578.7	0	0
ZNF492	1	0
RP11-383F6.1	0	0
AC007327.5	0	0
AC114755.5	0	0
SNORD56	0	0
RP4-654H19.2	0	0
ISPD-AS1	0	0
AC009237.8	0	0
MTCO2P1	0	0
SOS1-IT1	0	0
RP11-25C15.1	0	0
LINC00484	0	0
AC011242.5	0	0
KARSP1	0	0
RP11-374M1.3	0	0
RP1-140J1.1	0	0
RP1-130G2.1	0	0
MTND2P20	0	0
none	0	0
XX-CR54.1	0	0
EIF2S2P2	0	0
SKP1P3	0	0
MARK2P12	0	0
USP9YP36	0	0
RP11-449O16.2	0	0
RP1-43O17.1	0	0
EEF1DP3	0	0
RPL23AP19	0	0
RP11-556N4.1	0	0
MIR194-2HG	0	0
RP3-495K2.2	0	0
RP11-252I14.1	0	0
RP11-557H15.5	0	0
LINC01054	0	0
OR2AQ1P	0	0
AC007322.1	0	0
AC013460.1	0	0
RP11-314N13.3	0	0
none	0	3
AC013268.4	0	0
RP11-501H19.2	0	0
AC019349.5	0	0
RP5-1189B24.1	0	0
FTLP16	0	0
AC010240.3	0	0
RP11-295K2.3	0	0
U91324.1	0	0
RP11-365O16.5	0	0
LINC01159	0	0
AC011998.2	0	0
BPY2DP	0	0
RP11-567B20.2	0	0
COTL1P1	0	0
AC096649.2	0	0
RP11-142M10.2	0	0
RPL7P10	0	0
RPS27AP15	0	0
CXCR2P1	0	0
RP5-827L5.2	0	0
RPL31P20	0	0
RP4-738P11.4	0	0
DYNLT3P2	0	0
MRPS18AP1	0	0
MTCO1P52	0	0
RPS20P1	0	0
RP11-419M24.1	0	0
RP11-339A7.1	0	0
RP5-971N18.3	0	0
TRBV10-2	0	0
CTA-796E4.4	0	0
RP4-644L1.2	0	0
AC018866.1	0	0
RP11-298H24.1	0	0
C4B-AS1	0	0
AC016751.2	0	0
UBE2Q1-AS1	0	0
AC013444.1	0	0
AC118754.4	0	0
SLC25A38P1	0	0
SNRPFP2	0	0
LINC00388	0	0
RP11-385E5.5	0	0
LINC00399	0	0
MTCYBP32	0	0
RPS21P1	0	0
AC140481.8	0	0
KRT18P26	0	0
ATP8A2P2	0	0
AC011306.1	0	0
RPS15P5	0	3
XIST	0	25
RP11-456P18.2	0	0
ZNF688	30	6
RPL35AP21	1	1
CCNB1IP1P1	0	0
DDX50P1	0	0
RP11-78H18.2	0	0
RP1-308E4.1	0	0
RP11-567E21.3	0	0
RP5-1174J21.2	0	0
RPL12P34	0	0
none	0	0
RP11-552J9.14	0	0
AC093899.3	0	0
PDE4DIPP1	0	0
DUTP4	0	0
RP11-341A22.1	0	0
AC108039.3	0	0
RP11-384C4.2	0	0
PET100	64	82
RP11-48L13.1	0	0
KHSRPP1	0	0
XXbac-BPG248L24.10	0	0
AC018462.2	0	0
ISCA1P2	0	0
MTATP6P13	0	0
RP11-141A19.1	0	0
EMX2OS	0	0
RP13-766D20.2	0	0
PYHIN5P	0	0
ARSD-AS1	0	0
RP11-398K22.12	0	0
RP5-1049G16.4	0	1
RP11-524G24.2	0	0
CTC-546K23.1	0	0
RP11-159H20.3	0	0
AC016831.5	0	0
PGA3	0	0
RP11-505P4.7	0	0
RP11-157F20.1	0	0
RPL31P54	0	0
STEAP3-AS1	0	0
RP11-363N22.2	0	0
RPL21P89	0	0
RPSAP20	0	0
OGFR-AS1	0	0
EIF1P1	0	0
CASC20	0	4
PAICSP5	0	0
RP11-479G22.7	0	0
IMMTP1	0	1
RP11-321E8.4	0	0
RP13-30A9.2	0	0
RP13-77O11.12	0	0
RP5-1132H15.3	0	0
HNRNPA1P6	0	0
ACTP1	1	0
LINC01315	24	0
RP4-730D4.1	0	0
AC004549.6	0	0
GK3P	0	0
RP11-456H18.2	0	0
SEPT7P7	0	0
AC084290.2	0	0
HSPD1P21	0	0
RP11-399E6.4	0	0
RP11-206L10.4	0	0
SNRPGP11	0	0
DEFB108P1	0	0
TRIM60P16	0	0
HNRNPA1P18	0	0
RP4-630J13.1	0	0
AC128709.4	0	0
RP11-378I13.1	0	0
RP11-404O13.4	0	0
AC016999.2	0	0
RPL7P46	0	0
DOCK9-AS1	0	0
TCEB1P3	0	0
RPS4XP5	0	0
KIF25-AS1	0	0
RP11-240M16.1	0	0
RP11-102N11.1	0	0
FAM90A26	0	0
AP001043.1	0	0
RP11-424E7.3	0	0
RHEBP1	0	0
LINC00400	0	0
RP11-504P24.5	0	0
RP1-151F17.1	0	0
YWHAZP3	0	0
MTCYBP9	0	0
PRPS1L1	0	0
MYO16-AS2	0	0
RP11-111F16.2	1	0
TSPY22P	0	0
AC012499.1	0	0
RP11-93N20.1	0	0
EIF4EP2	0	1
B3GNT2P1	0	0
RP13-766D20.1	0	0
B3GALNT1P1	0	11
AC005094.2	0	0
TFAP2A-AS1	0	0
FLJ31356	0	0
RP11-284F21.7	0	0
MTND2P2	0	0
RP1-5O6.4	0	0
ZRANB2-AS2	0	0
RP5-998H6.2	0	0
RP11-278H7.4	0	0
RP11-71G12.1	0	0
AP000221.1	0	0
RP11-135A1.3	0	0
RP11-118H4.1	0	0
RP11-366F6.2	0	0
RP3-393P12.1	0	0
RP11-96C23.10	0	0
AC007128.1	0	0
RP5-1119A7.10	0	0
IQCF3	0	0
LIPT1P1	0	0
RP5-1031J8.1	0	0
AC073264.10	0	0
PRAMEF36P	0	0
U82670.9	0	0
TOB1-AS1	0	0
LINC01435	0	0
GTF3AP6	0	0
RP11-15I11.2	0	0
RP11-40H20.5	0	0
AP001042.1	0	0
HBBP1	0	0
MIR181A1HG	0	0
RP11-574K11.8	0	0
AKR1B1P1	0	0
HMGB3P9	0	0
RPL5P4	6	5
AC093585.6	0	0
RP5-1042K10.10	0	0
RP5-905H7.11	0	0
RP11-70J12.1	0	1
ALMS1-IT1	0	0
RP11-217F16.1	0	0
SNAP47-AS1	0	0
ANKRD36BP2	0	0
MTCO2P3	0	0
RP4-568F9.6	0	0
CTSLP4	0	0
RP11-217B7.3	0	0
LINC00709	0	0
RP11-80B9.4	0	0
RP11-481H12.1	0	0
YWHAQP9	0	0
NHS-AS1	0	0
RP5-857K21.4	0	0
FNTAP2	0	0
RP11-10N16.2	0	0
RP11-95P13.1	0	0
AC007967.4	0	0
RP11-382D8.5	0	0
RP11-550H2.2	0	0
CDY11P	0	0
RP11-505C13.1	0	0
POTEB2	0	0
RP5-1121A15.3	0	0
RP11-174G17	0	0
UBBP1	0	0
RP11-314A15.2	0	0
LINC00364	0	0
AK3P3	0	0
TMSB4XP6	0	0
AC110754.3	0	0
FAM90A15P	0	0
BIRC6-AS1	0	0
AC017104.4	0	0
CTA-929C8.8	0	0
MTND3P2	0	0
RP11-76N22.1	0	0
RP11-402G3.5	0	0
DDX6P1	0	0
none	0	0
TRPM2-AS	0	0
ANKRD66	0	0
RP11-384C4.6	0	0
RP11-244N20.7	0	0
AC010974.3	0	0
FAM197Y3	0	0
HSPD1P6	0	0
CDC42-IT1	0	0
LRRC37A15P	0	0
RPL4P6	0	0
AC009947.2	0	0
RP11-195F19.9	0	0
RPL10P6	1	5
MTAPP2	0	0
STK24P1	0	0
AC139143.2	0	0
HSPE1P28	0	0
PRRT3-AS1	32	14
AC009237.13	0	0
RP4-613B23.1	0	0
VN1R96P	0	0
AC104389.31	0	0
KRT16P5	0	0
AC108025.2	0	0
TMEM254-AS1	0	0
RP11-206L10.8	0	0
RP11-34C15.2	0	0
ME2P1	0	0
TCERG1L-AS1	0	0
TRBV5-4	0	0
RP11-344N17.8	0	0
TUBB3P2	0	0
RP11-407B7.1	0	0
AC018712.2	0	0
RP11-431N15.2	0	0
SNRPCP15	0	0
CTA-126B4.7	0	0
RP11-275N1.1	0	0
AC115283.1	0	0
RP11-56H7.2	0	0
AC091177.1	0	0
RP11-141A19.2	0	0
TPRG1-AS2	0	0
RP11-163G10.2	0	0
AC092569.2	0	0
AC123900.2	0	0
RP1-90G24.8	0	0
RP11-385N23.1	0	0
ECEL1P3	0	0
DLEC1P1	0	0
ACBD6	22	128
EEF1A1P39	0	0
FGF12-AS2	0	0
MTND2P39	0	0
RP11-282I1.1	0	0
RP5-1193P9.2	0	0
FLJ33581	0	0
RP4-539M6.18	0	0
RP11-117D22.2	0	0
AC016738.3	0	0
LINC01075	0	0
SEPHS1P4	0	0
RP11-305L7.5	0	0
HOXB-AS1	0	0
RP3-508I15.19	0	0
AF003626.1	0	0
AC018463.4	0	0
RP3-477O4.14	0	0
LINC00443	0	0
ATP5G1P1	0	0
MTND1P28	0	0
RP11-232D9.3	0	0
AC004854.5	0	0
RP11-62L10.1	0	0
CT45A11P	0	0
RP5-997D16.2	0	0
MAS1LP1	0	0
AURKAPS2	0	0
RPL35AP24	0	0
RPL30P16	0	0
HNRNPA1P28	0	0
RPL22P18	0	0
AC090957.2	0	0
AC006196.1	0	0
LINC01149	0	0
RP11-466F5.3	0	0
LINC01433	0	0
RP5-1112D6.4	0	0
OR4F3	0	0
RPL12P49	0	0
RNF10P1	0	0
CNOT6LP1	0	0
SMYD3-IT1	0	1
C9orf147	0	0
RP5-998N21.7	0	0
RP11-291O7.1	0	0
RP11-405L18.4	0	0
GS1-124K5.2	1	0
AC005518.2	0	0
RP4-725G10.3	0	0
AC073387.2	0	0
AC000081.2	0	0
DDX43P3	0	0
RP11-160E2.17	0	0
RPL37P4	0	0
RP11-331N16.1	0	0
ATP6V0CP1	0	0
RP11-632C17__A.1	4	0
CTB-1048E9.7	0	0
FTH1P5	1	0
RP11-631F7.2	0	0
RPL4P5	1	0
IFNNP1	0	0
AP000688.14	0	0
OR8V1P	0	0
FTLP18	0	0
EIF2B5-AS1	0	0
HSPB1P2	0	0
FAM92A1P2	0	0
RP11-173G21.1	0	0
ATXN8OS	0	0
PHBP9	0	0
MTND5P14	0	0
RP4-697K14.3	0	0
SIAH1P1	0	0
RP11-4M23.4	0	0
RP11-90J7.4	0	0
FMO7P	0	0
AF240627.2	0	7
RP1-276N6.2	0	0
AC010975.2	0	0
RP11-108M9.2	0	0
RPL34P19	0	0
RP11-38O23.3	0	0
FKBP1AP3	0	1
RAD23BP2	0	0
RP11-475I24.7	0	0
SPATA31C1	0	0
HNRNPH3P1	0	0
RP1-128O3.4	0	0
RP13-824C8.2	0	0
RP11-90C4.2	0	0
PHBP4	0	0
MTND2P4	0	0
FGFR1OP2P1	0	0
NFE4	0	0
AC002539.1	0	0
RP11-75C23.1	0	0
OR52J2P	0	0
MIRLET7DHG	0	0
RP11-702C7.1	0	0
XXYLT1-AS2	0	0
HERC2P4	0	0
SSU72P8	0	0
RP1-40E16.9	0	0
RP11-548K12.5	0	0
AC087163.3	0	0
PGAM1P3	0	0
SERBP1P4	0	0
RP11-373A6.1	0	0
HNRNPA1P59	0	0
RPL7P61	0	0
RPS12P24	0	0
RP11-402G3.4	0	0
RP11-290M5.2	0	0
AC013472.4	0	0
RP11-305E17.4	0	0
RP11-334J6.6	0	0
ARMC2-AS1	0	0
RP11-244J10.1	0	0
NAALADL2-AS3	0	0
RP13-507P19.2	0	0
GTF2IP23	0	0
RP11-253D19.2	0	0
AC093162.3	0	1
STARD13-IT1	0	0
OR5H6	0	0
MTND3P4	0	0
RP11-213G2.2	0	0
CICP6	0	0
AC004980.9	0	0
BANF1P2	0	0
OR6C5P	0	0
RP3-390M24.1	0	0
CTD-2192J16.11	0	0
TOMM20P4	1	0
LL0XNC01-116E7.4	0	0
HCG24	0	0
ELOVL2-AS1	0	0
FEZF1-AS1	0	0
LINC01284	0	0
XRCC6P3	0	0
AL022476.2	0	0
BEND7P1	0	0
MTCO2P27	0	0
RP3-323N1.2	0	0
LINC00159	0	0
RP4-705O1.1	0	0
RP11-385F5.4	0	0
HMGN1P33	0	0
MTCO1P42	3	4
RP11-35N6.6	0	0
HMGN2P3	3	2
RP5-1068B5.1	0	0
AC004538.3	0	0
DNAJB5P1	0	0
RP4-635E18.6	27	0
MTND4P19	0	0
RP11-434D2.8	0	0
FANCD2P2	0	0
AC018892.8	0	0
RP13-455A7.1	0	0
CT47A8	0	0
RPL35AP3	0	0
RP4-614C15.3	0	0
AC114755.2	0	0
AC009474.2	0	0
NCAPD2P1	0	0
SPDYE21P	14	0
TPI1P2	0	0
DDX10P2	0	0
VN1R32P	0	0
ACTG1P23	1	0
RPL4P3	0	1
RP11-23D5.1	0	0
DSCR9	0	1
FAM41C	0	0
RPL23AP52	0	0
KARSP2	0	0
RP3-425P12.2	0	0
GOLGA6L5P	0	0
GSTA11P	0	0
MEMO1P4	16	0
TCEB1P7	0	0
AP000146.2	0	0
RP4-655J12.5	0	0
AC009245.3	2	1
RPSAP25	0	0
AC012507.4	0	0
RP13-157F18.2	0	0
RP4-737E23.2	0	0
LINC01048	0	0
RPSAP23	0	0
RP5-1139I1.1	0	0
AC092667.2	0	0
RP11-692P14.1	0	0
AC092651.1	0	0
SPTLC1P1	0	0
HINT2P1	0	0
RBBP8P1	0	0
RP11-359G22.2	0	0
AC090505.4	0	0
LINC01349	0	0
LINC01066	0	0
RP5-855F14.2	0	0
RPS3AP52	0	0
AC079834.1	0	0
AC018717.2	0	0
AC007163.6	0	0
TCEA1P2	0	2
OR3D1P	0	0
TCEB1P12	0	0
RP5-902P8.10	0	0
OR5M4P	0	0
LINC00856	0	0
ARL2BPP7	0	0
XX-C2158C6.1	0	0
RP1-43E13.2	0	2
RSU1P1	0	0
ERVMER61-1	0	0
RP11-313A24.1	0	0
RP1-196A12.1	0	0
USP17L25	0	0
AC114803.3	0	0
RP1-20B11.2	0	0
RP11-14O19.1	0	0
AC004160.4	0	0
RP11-102J14.1	0	0
SERPINB9P1	0	0
RP11-488P3.1	0	0
RP13-329D4.3	0	0
RP11-390E23.3	0	0
TFAMP1	0	0
LRRC37A6P	0	0
CTF2P	0	0
LINC00276	0	0
RPL7P4	0	0
NEK2P4	0	0
RPS29P6	0	0
LINC01381	0	0
ANKRD18B	0	0
U73166.2	0	0
PA2G4P4	0	0
GPM6BP1	0	0
RP11-741G21.1	0	0
PROX1-AS1	0	0
VENTXP4	0	0
CLUHP5	0	0
RPL5P26	0	0
GS1-115G20.1	0	0
LA16c-2F2.8	0	0
RP1-28O17.1	0	0
ATP6V1G1P7	0	0
OFD1P9Y	0	0
AC005034.2	0	0
RP1-52D1.1	0	0
AP000695.6	0	0
AC093142.2	0	0
IGKV1OR22-5	0	0
ATP5G2P3	0	0
AC124057.5	0	0
OR51A10P	0	0
AC000077.2	0	0
PSMG3-AS1	7	6
VAV3-AS1	0	0
RP11-141M1.3	0	0
RP13-228J13.10	0	0
RP4-753D10.5	0	0
RP11-462D18.2	0	0
MTCO2P7	0	0
EEF1B2P8	0	0
RP4-564M11.2	0	0
AC108463.1	0	0
MKX-AS1	0	0
ANKRD30BP3	0	0
CTD-2230M5.1	0	0
RP11-416N4.4	0	0
RPL7AP8	0	0
RPL19P21	0	0
PPP5D1	1	0
THAP7-AS1	0	0
AC092580.3	0	0
RP11-555J4.3	0	0
RP11-1060J15.5	0	0
RP11-533K11.1	0	0
HCG4P7	0	0
MBD3L2	0	0
RP3-437I16.1	0	0
COL6A4P1	0	0
AC007403.2	0	0
RP11-472G21.2	0	0
NOS2P3	0	0
CEACAMP9	0	0
LIMD1-AS1	0	0
MTND5P7	0	0
AC091133.1	0	0
RP11-95M15.1	0	0
RP11-297A16.2	0	0
BASP1P1	0	0
RP11-379C10.4	0	0
RP11-305L7.1	0	0
RP3-428A13.1	0	0
AOAH-IT1	0	0
LINC00102	0	0
SNX3P1X	0	0
RP11-393I23.3	0	0
HMGB1P11	0	0
MTND4P27	0	0
USP17L1	0	0
RP11-74C13.3	0	0
CTB-89H12.4	0	0
AC092162.1	0	0
RP11-517P14.2	0	0
AC073264.6	0	0
CEACAMP2	0	0
RPL17P12	0	0
CCDC192	15	0
FAM133DP	0	1
RP5-828H9.1	0	0
CALM1P2	0	0
ZNF32-AS2	0	0
SF3A3P1	0	0
AC114763.1	0	0
RP11-69L16.6	0	0
CTD-2533K21.3	0	0
AC027612.3	0	0
RP11-464C19.2	0	0
RP11-369F10.2	0	0
OR6R1P	0	0
RP13-228J13.5	0	0
AC021016.7	0	0
ACTG1P14	1	1
GTF2IRD1P1	0	0
CCT5P2	0	0
PHBP12	0	0
AC093609.1	0	0
IMP3P1	0	0
FTX	0	0
RPSAP8	2	1
AC090804.1	0	0
CT47A4	0	0
RSL24D1P2	0	0
GPAA1P2	0	0
RP3-331H24.4	0	0
OR2H4P	0	0
AC018495.3	0	0
RP11-73B2.2	0	0
RP11-402G3.3	0	0
AC011753.6	0	0
TSEN15P2	0	0
MTCYBP6	0	0
AC159540.1	0	0
AC005722.4	0	0
RP11-167P22.4	0	0
HMGB1P27	0	0
AC004237.1	0	0
HM13-AS1	0	0
DYNLL1P7	0	0
RP5-1198O20.4	0	0
AC079987.2	0	0
H3F3AP3	0	0
AC080002.1	0	0
UQCRHP1	0	0
RP11-469A15.2	0	0
RP11-286H14.4	0	0
RP1-155D22.1	0	0
RP4-781K5.6	0	0
RPS23P8	3	5
DNM3OS	0	0
